Date,Close,High,Low,Open,Volume
,LMT,LMT,LMT,LMT,LMT
1995-01-03,10.345224380493164,10.345224380493164,10.273755021476278,10.345224380493164,286228
1995-01-04,10.398824691772461,10.398824691772461,10.291620670855151,10.327355344494254,520622
1995-01-05,10.54176139831543,10.595363394146322,10.36308719008979,10.380954522033422,1006036
1995-01-06,10.631099700927734,10.66683437033731,10.506028357994216,10.506028357994216,663410
1995-01-09,10.631099700927734,10.66683437033731,10.595365031518158,10.613232366222945,481828
1995-01-10,10.75617504119873,10.809777060804146,10.648970113198175,10.648970113198175,436840
1995-01-11,10.684698104858398,10.791902965754174,10.613228790120662,10.720433651016437,541160
1995-01-12,10.595367431640625,10.66683678664942,10.595367431640625,10.64896944789722,568218
1995-01-13,10.631099700927734,10.648967035632522,10.577497696813369,10.595365031518158,884764
1995-01-16,10.631099700927734,10.702569039746887,10.613232366222945,10.613232366222945,206684
1995-01-17,10.595367431640625,10.631102109145022,10.54176541538403,10.613234770392824,264386
1995-01-18,10.45242977142334,10.559633814703679,10.416694201540134,10.559633814703679,412716
1995-01-19,10.416694641113281,10.416694641113281,10.327357934609754,10.416694641113281,527468
1995-01-20,10.380961418151855,10.434563449590813,10.345226730525884,10.434563449590813,468136
1995-01-23,10.416694641113281,10.434561982413987,10.291623252008344,10.291623252008344,840102
1995-01-24,10.363083839416504,10.416685817916386,10.363083839416504,10.416685817916386,348820
1995-01-25,10.363083839416504,10.416685817916386,10.345216513249877,10.38095116558313,394460
1995-01-26,10.45242977142334,10.45242977142334,10.363092179899965,10.363092179899965,351754
1995-01-27,10.45242977142334,10.45242977142334,10.380959520446687,10.45242977142334,327304
1995-01-30,10.398824691772461,10.488162264659794,10.380957354952908,10.470294039050668,251346
1995-01-31,10.291621208190918,10.380957896953033,10.202284519428803,10.380957896953033,385658
1995-02-01,10.27375316619873,10.327355175781717,10.238018493143406,10.309487839254055,501062
1995-02-02,10.220149040222168,10.255883708985184,10.18441437145915,10.255883708985184,441404
1995-02-03,10.255887031555176,10.363091961364551,10.202285899835099,10.238020580174977,1130894
1995-02-06,10.434556007385254,10.523893551522171,10.255881807900709,10.255881807900709,1018750
1995-02-07,10.488160133361816,10.506027466550549,10.380955245440028,10.434557245006225,920298
1995-02-08,10.595367431640625,10.613234770392824,10.488163399127433,10.488163399127433,755668
1995-02-09,10.577497482299805,10.613232150984675,10.541762813614934,10.577497482299805,373270
1995-02-10,10.881243705749512,10.881243705749512,10.631100121204149,10.631100121204149,1934810
1995-02-13,10.945335388183594,10.945335388183594,10.855324708307865,10.891328980258157,394786
1995-02-14,11.05334758758545,11.107353092628685,10.945333891014345,10.945333891014345,1338882
1995-02-15,11.125349998474121,11.143352122078829,10.999334237746776,11.071342732165611,444338
1995-02-16,10.927330017089844,11.125354349684846,10.891325755798885,11.107351323544632,394786
1995-02-17,10.783308029174805,10.909323791890893,10.729301657508367,10.909323791890893,452488
1995-02-21,10.85531997680664,10.87332210493521,10.783310568797752,10.783310568797752,514428
1995-02-22,10.85531997680664,10.87332210493521,10.80131359242093,10.85531997680664,756972
1995-02-23,10.873324394226074,10.927330789982395,10.837320130388527,10.8553222623073,1382240
1995-02-24,10.99933910369873,10.99933910369873,10.891326314287149,10.891326314287149,928774
1995-02-27,11.089351654052734,11.125355920426983,10.999340092622251,10.999340092622251,637656
1995-02-28,11.179361343383789,11.233367738227281,11.089350685311302,11.089350685311302,608316
1995-03-01,11.215356826782227,11.215356826782227,11.16135047421707,11.17935259173879,515406
